mjd,band,flux,fluxerr,detected_bool
59582.3282,u,-2.343883,2.74458,0
59583.2409,u,1.40992,2.430442,0
59584.2432,u,-3.058439,2.449335,0
59585.2363,u,1.857502,2.803795,0
59586.2371,u,0.27245,3.217177,0
59588.219,r,0.368144,1.133785,0
59588.2266,g,0.449838,0.982307,0
59588.2343,i,-0.530032,1.527349,0
59588.2452,z,0.274387,2.179673,0
59588.2562,Y,5.42658,5.767953,0
59591.2092,r,-0.122499,1.866564,0
59591.2168,g,1.788192,2.01228,0
59591.2244,i,-0.461546,2.007821,0
59591.2353,z,0.569852,2.826997,0
59591.2463,Y,9.182493,5.848938,0
59594.2644,r,-0.806475,2.172484,0
59594.272,g,-1.166364,2.93319,0
59594.2796,i,0.07212,2.486382,0
59594.2905,z,5.690186,2.954898,0
59594.3015,Y,4.703804,6.991735,0
59618.1948,r,1.070412,1.039685,0
59618.2024,g,-1.780075,1.132384,0
59618.2101,i,0.80792,1.82301,0
59618.221,z,0.631824,2.823544,0
59618.232,Y,-2.733098,6.52791,0
59621.1291,r,0.401678,2.466071,0
59621.1367,g,0.75354,3.104283,0
59621.1443,i,-3.27042,2.695986,0
59621.1553,z,1.551556,2.815424,0
59621.1662,Y,-7.60314,5.807478,0
59645.1015,u,-2.444379,2.657827,0
59646.0655,r,-1.322715,1.601457,0
59646.0731,g,-1.276913,1.551278,0
59646.0808,i,3.190254,2.464883,0
59646.0917,z,-2.112335,3.974427,0
59646.1026,Y,2.351773,8.827868,0
