mjd,band,flux,fluxerr,detected_bool
59750.4229,r,-2.750273,1.521853,0
59750.4306,g,-0.021483,2.138193,0
59750.4383,i,-3.622503,2.321198,0
59750.445,z,-8.421314,10.386481,0
59752.407,r,-1.657654,1.076272,0
59752.4147,g,0.519935,1.124685,0
59752.4224,i,1.933131,1.474181,0
59752.4334,z,-0.174367,2.363301,0
59752.4435,Y,3.724931,9.529691,0
59767.2968,r,0.301479,0.891071,0
59767.3045,g,0.405345,0.772611,0
59767.3122,i,0.294671,1.348356,0
59767.3233,z,0.352104,2.153847,0
59767.3343,Y,-5.670108,5.013096,0
59770.2179,r,-2.908864,2.056752,0
59770.2256,g,-0.021918,2.802187,0
59770.2334,i,0.335181,2.159255,0
59770.2445,z,3.612728,2.685491,0
59770.2557,Y,-7.466946,6.313547,0
59779.3188,r,-1.005737,2.344264,0
59779.3265,g,0.486846,2.851772,0
59779.3342,i,-0.103006,2.2674,0
59779.3452,z,0.879407,2.988848,0
59779.3562,Y,-6.385782,7.11838,0
59782.1897,r,-0.354386,1.460122,0
59782.1974,g,-0.397204,1.403975,0
59782.2051,i,2.680815,2.360347,0
59782.2162,z,1.496073,3.112804,0
59782.2274,Y,-3.913334,7.599488,0
59797.2861,r,2.737505,1.074106,0
59797.2938,g,-0.003805,1.11605,0
59797.3015,i,0.784391,1.935612,0
59797.3126,z,1.550793,2.808013,0
59797.3237,Y,16.897518,7.013598,0
59800.3168,r,-0.704686,2.306393,0
59800.3244,g,-4.029376,3.37005,0
59800.332,i,-1.643334,2.661755,0
59800.3429,z,0.149019,3.067942,0
59800.3539,Y,-3.185673,6.566124,0
59807.1738,r,0.982402,1.621496,0
59807.1815,g,0.622238,2.09888,0
59807.1892,i,2.328023,1.739461,0
59807.2003,z,-2.902674,2.203929,0
59807.2114,Y,-1.37457,5.105212,0
59810.1045,r,-1.476356,1.037662,0
59810.1122,g,-0.09024,1.003426,0
59810.12,i,1.753623,1.782959,0
59810.1311,z,3.535951,2.743179,0
59810.1422,Y,-5.780868,6.581927,0
59813.1044,r,-0.53557,0.992147,0
59813.1122,g,0.918159,0.966603,0
59813.1199,i,-0.780266,1.578009,0
59813.131,z,-2.457044,2.597715,0
59813.1422,Y,-0.619453,5.927925,0
59819.1532,u,2.365457,1.957994,0
59820.1047,u,2.799217,1.904728,0
59821.1026,u,0.825871,2.71992,0
59822.1105,u,-1.727126,3.210124,0
59823.1505,u,1.815007,3.000899,0
59835.06,r,0.10197,1.673142,0
59835.0678,g,1.800252,2.50759,0
59835.0755,i,1.055215,2.270732,0
59835.0866,z,2.996618,2.790168,0
59835.0978,Y,-8.122199,5.868968,0
59839.0306,r,-0.886238,1.192689,0
59839.0384,g,-0.258893,1.157505,0
59839.0461,i,-0.551296,1.602902,0
59839.0573,z,1.212559,2.150965,0
59839.0684,Y,-0.953801,5.253452,0
59842.0207,r,-0.666728,1.045771,0
59842.0285,g,-0.855856,1.057046,0
59842.0362,i,-1.900212,1.613802,0
59842.0473,z,-0.424613,2.33136,0
59842.0585,Y,-1.854287,5.285885,0
59851.1114,u,0.903826,1.879239,0
59854.0796,r,-0.44028,1.12067,0
59854.0873,g,-1.37045,1.208626,0
59854.095,i,-0.217764,1.489557,0
59854.1061,z,-0.825814,2.20569,0
59854.1172,Y,-11.465648,5.256001,0
59857.0453,r,-0.200649,1.793195,0
59857.0531,g,-0.245903,2.486148,0
59857.0608,i,2.000915,1.903972,0
59857.0719,z,1.515428,2.458119,0
59857.083,Y,1.226274,5.472389,0
